Subregion,Subregion_ID,date,HSIR,HSIR_24,Fr.Sal6.mn,Fr.Temp22.mn,Fr.Temp24.mn,Pr.Turb12.mn,Sal.mn,Temp.mn,MaxSpd.mn,week_end,week_start,alt,WYT,Sub2
Suisun Marsh,5,8/26/2015,0.048760564,0.259553479,0.000655114,0.215712672,0.789695779,0.810612428,12.05599379,22.66485345,0.311284493,35,34,EXP3,C,SnMarsh
Suisun Marsh,5,9/9/2015,0.05033774,0.315318529,0.000619901,0.221812443,0.94943522,0.764299168,12.26539165,22.29908282,0.342089391,37,36,EXP3,C,SnMarsh
Suisun Marsh,5,9/23/2015,0.079206655,0.268195725,0.002664004,0.317842903,0.832771299,0.722628822,12.20163175,22.16130169,0.309235275,39,38,EXP3,C,SnMarsh
Suisun Marsh,5,10/7/2015,0.208553271,0.319136621,0.01370961,0.687955418,1,0.708248519,11.68552707,21.02222726,0.350962713,41,40,EXP3,C,SnMarsh
Suisun Marsh,5,10/21/2015,0.278412713,0.326935861,0.027747267,0.841467782,1,0.71063168,11.19210331,20.6802663,0.297888492,43,42,EXP3,C,SnMarsh
Suisun Marsh,5,11/4/2015,0.312825413,0.312825413,0.035184797,1,1,0.636653511,10.74352586,19.04393241,0.351481173,45,44,EXP3,C,SnMarsh
Suisun Marsh,5,11/18/2015,0.348212609,0.348212609,0.08338997,1,1,0.711684178,10.03060299,14.01099863,0.315552531,47,46,EXP3,C,SnMarsh
Yolo Bypass,0,7/15/2015,0.029707506,0.135838101,1,0.063272357,0.294216167,0.227777031,0.105860797,25.00511612,0.279935406,29,28,EXP3,C,Yolo
Yolo Bypass,0,7/29/2015,0.020996101,0.122185861,1,0.039942432,0.256171274,0.21670996,0.105164977,25.06652939,0.310375703,31,30,EXP3,C,Yolo
Yolo Bypass,0,8/12/2015,0.015223174,0.099488409,1,0.028523626,0.213063788,0.210628058,0.104898987,25.24689106,0.271926954,33,32,EXP3,C,Yolo
Yolo Bypass,0,8/26/2015,0.034882484,0.14776199,1,0.056203599,0.298501468,0.196203911,0.104781902,24.80428743,0.211766304,35,34,EXP3,C,Yolo
Yolo Bypass,0,9/9/2015,0.063356863,0.209123664,1,0.090079163,0.397081317,0.205512192,0.106438647,24.27509367,0.226786629,37,36,EXP3,C,Yolo
Yolo Bypass,0,9/23/2015,0.080946463,0.257571342,1,0.140158546,0.552693178,0.209867434,0.112437029,23.70839787,0.211448038,39,38,EXP3,C,Yolo
Yolo Bypass,0,10/7/2015,0.185878364,0.382413309,1,0.395951254,0.87574237,0.189063897,0.113470523,22.37665755,0.263787553,41,40,EXP3,C,Yolo
Yolo Bypass,0,10/21/2015,0.204430573,0.424088127,1,0.430176001,0.903095969,0.252797223,0.112153268,22.05325686,0.20235114,43,42,EXP3,C,Yolo
Yolo Bypass,0,11/4/2015,0.415887595,0.508684854,1,0.893764688,0.973217419,0.250845845,0.110382824,19.94824242,0.231463015,45,44,EXP3,C,Yolo
Yolo Bypass,0,11/18/2015,0.538411734,0.54415973,1,0.99546023,1,0.205727205,0.107960172,14.72383515,0.21623194,47,46,EXP3,C,Yolo
Confluence,6,7/15/2012,0.189237164,0.758634825,0.998847725,0.30241484,0.996368164,0.708705856,1.71466555,22.22206334,0.55261109,28,27,NAA,BN,Confl
Confluence,6,7/29/2012,0.260690824,0.748877488,0.999970964,0.401521512,0.998983054,0.655949433,1.440296601,21.98649568,0.51628745,30,29,NAA,BN,Confl
Confluence,6,8/12/2012,0.21980781,0.726705785,0.999969535,0.345406824,0.996309056,0.632394229,1.547857349,22.13701553,0.536934052,32,31,NAA,BN,Confl
Confluence,6,8/26/2012,0.36951152,0.686275721,0.990744304,0.569731126,0.998079313,0.549282946,2.663627183,21.86524433,0.513857159,34,33,NAA,BN,Confl
Confluence,6,9/9/2012,0.558605288,0.652132452,0.986456853,0.863923621,1,0.510155598,3.069756311,21.27985059,0.524939547,36,35,NAA,BN,Confl
Confluence,6,9/23/2012,0.616854087,0.61696035,0.965806494,0.999783413,1,0.474737291,3.379420764,19.83891481,0.520370778,38,37,NAA,BN,Confl
Confluence,6,10/7/2012,0.519159117,0.519474794,0.845170652,0.998748319,1,0.454490475,4.276311821,19.93287917,0.50891161,40,39,NAA,BN,Confl
Confluence,6,10/21/2012,0.432300838,0.432300838,0.753292642,1,1,0.41291996,4.65689554,19.21998442,0.546509626,42,41,NAA,BN,Confl
Confluence,6,11/4/2012,0.424838691,0.424838691,0.697677648,1,1,0.439815285,4.950488116,18.04749896,0.500811661,44,43,NAA,BN,Confl
Confluence,6,11/18/2012,0.439194887,0.439194887,0.670043001,1,1,0.56457431,5.076239504,16.39274618,0.563740618,46,45,NAA,BN,Confl
East Delta,2,7/15/2012,0.056689354,0.281869079,1,0.180158149,0.65616596,0.000399154,0.054036179,23.59085529,0.264391147,28,27,NAA,BN,E_Delta
East Delta,2,7/29/2012,0.116651501,0.313473897,1,0.312347211,0.732443016,0.000221026,0.052968414,23.12170085,0.248233814,30,29,NAA,BN,E_Delta
East Delta,2,8/12/2012,0.095788688,0.293455555,1,0.27311658,0.679827893,9.04E-05,0.053046826,23.45278104,0.249785554,32,31,NAA,BN,E_Delta
East Delta,2,8/26/2012,0.019251259,0.261706389,1,0.063860331,0.609730845,0.00010386,0.056741155,23.9265477,0.231368206,34,33,NAA,BN,E_Delta
East Delta,2,9/9/2012,0.202715341,0.360376767,1,0.494486978,0.864036505,0.005680073,0.057939029,22.28943487,0.237335894,36,35,NAA,BN,E_Delta
East Delta,2,9/23/2012,0.302816924,0.499425008,1,0.588205313,0.930581112,0.158247326,0.063891578,21.99045602,0.212228253,38,37,NAA,BN,E_Delta
East Delta,2,10/7/2012,0.278544857,0.399147987,1,0.663877121,0.96299447,0.000100248,0.069744439,21.60563292,0.209178014,40,39,NAA,BN,E_Delta
East Delta,2,10/21/2012,0.413777942,0.419838303,1,0.99210461,1,0.000156163,0.063504894,19.33975746,0.216603004,42,41,NAA,BN,E_Delta
East Delta,2,11/4/2012,0.506937046,0.506937046,1,1,1,0.107360953,0.065445859,16.84286236,0.207986886,44,43,NAA,BN,E_Delta
East Delta,2,11/18/2012,0.423441267,0.423441267,1,1,1,0.002777,0.067330842,15.1533314,0.218594949,46,45,NAA,BN,E_Delta
Lower Sacramento River,3,7/15/2012,0.105335716,0.7073569,1,0.173428406,0.964959078,0.553224951,0.516868012,22.62300719,0.496089085,28,27,NAA,BN,SacR_low
Lower Sacramento River,3,7/29/2012,0.103711718,0.68294579,1,0.211021519,0.995438344,0.478926431,0.424951303,22.30971476,0.467915109,30,29,NAA,BN,SacR_low
Lower Sacramento River,3,8/12/2012,0.059594661,0.653636033,1,0.138877687,0.978580199,0.444131146,0.472263784,22.61746338,0.484318116,32,31,NAA,BN,SacR_low
Lower Sacramento River,3,8/26/2012,0.10658326,0.62930024,1,0.220772728,0.956643894,0.411637617,0.846759978,22.53459273,0.470516429,34,33,NAA,BN,SacR_low
Lower Sacramento River,3,9/9/2012,0.317441702,0.639476549,1,0.519501126,0.999809743,0.38649295,1.050695554,21.71349037,0.476834457,36,35,NAA,BN,SacR_low
Lower Sacramento River,3,9/23/2012,0.606895174,0.619299792,1,0.977977662,1,0.344918473,1.274708138,20.52125528,0.469192239,38,37,NAA,BN,SacR_low
Lower Sacramento River,3,10/7/2012,0.600041687,0.60264995,0.999380981,0.993204394,1,0.315028444,1.707928404,20.59242338,0.456742307,40,39,NAA,BN,SacR_low
Lower Sacramento River,3,10/21/2012,0.597995407,0.597995407,0.990516544,1,1,0.313490835,1.835282172,19.40211435,0.489335338,42,41,NAA,BN,SacR_low
Lower Sacramento River,3,11/4/2012,0.617575283,0.617575283,0.993026329,1,1,0.328110788,2.002440351,17.77598801,0.451487875,44,43,NAA,BN,SacR_low
Lower Sacramento River,3,11/18/2012,0.683659277,0.683659277,0.980592075,1,1,0.455989008,2.061047292,15.98076113,0.496603506,46,45,NAA,BN,SacR_low
Lower San Joaquin River,7,7/15/2012,0.011593842,0.259449779,1,0.015075077,0.413124689,0.050624362,0.269439363,24.21414524,0.336010681,28,27,NAA,BN,SJR_low
Lower San Joaquin River,7,7/29/2012,0.020775378,0.30119967,1,0.032074375,0.550282787,0.040898254,0.311034079,23.88405316,0.318939689,30,29,NAA,BN,SJR_low
Lower San Joaquin River,7,8/12/2012,0.007179788,0.248140662,1,0.015325065,0.429369766,0.032055903,0.31840106,24.14820846,0.329562455,32,31,NAA,BN,SJR_low
Lower San Joaquin River,7,8/26/2012,0.01814187,0.282895724,1,0.030116283,0.547754492,0.031605372,0.48030166,23.93503047,0.319549112,34,33,NAA,BN,SJR_low
Lower San Joaquin River,7,9/9/2012,0.0619779,0.411045063,1,0.108128709,0.918417222,0.020762914,0.616308919,22.93310215,0.325488059,36,35,NAA,BN,SJR_low
Lower San Joaquin River,7,9/23/2012,0.377648023,0.641506736,1,0.606826284,0.999874632,0.397680637,0.651325137,21.62503237,0.323306283,38,37,NAA,BN,SJR_low
Lower San Joaquin River,7,10/7/2012,0.345163276,0.423629115,1,0.764542829,0.999959448,0.015887142,0.752087358,21.52203449,0.316489452,40,39,NAA,BN,SJR_low
Lower San Joaquin River,7,10/21/2012,0.418111973,0.418111973,0.999998835,1,1,0.011516504,0.787730025,20.00627981,0.332009578,42,41,NAA,BN,SJR_low
Lower San Joaquin River,7,11/4/2012,0.598787185,0.598787185,1,1,1,0.29975106,0.864214093,18.18918897,0.310874262,44,43,NAA,BN,SJR_low
Lower San Joaquin River,7,11/18/2012,0.528651041,0.528651041,0.99976693,1,1,0.181863206,0.86971752,16.35208545,0.337825839,46,45,NAA,BN,SJR_low
NE Suisun,10,7/15/2012,0.255264106,0.658326053,0.678324587,0.390647903,0.999442698,0.996196789,5.49115863,22.09587323,0.489866205,28,27,NAA,BN,NE_SnBay
NE Suisun,10,7/29/2012,0.349822027,0.725796739,0.793163408,0.493172303,0.997120685,0.96353802,4.951541783,21.93088397,0.460607517,30,29,NAA,BN,NE_SnBay
NE Suisun,10,8/12/2012,0.38838915,0.69665514,0.817229257,0.582813161,0.999994252,0.863828182,4.836688312,21.85438773,0.47878623,32,31,NAA,BN,NE_SnBay
NE Suisun,10,8/26/2012,0.338106366,0.467732378,0.36807389,0.742652283,1,0.879177061,6.808734738,21.60888632,0.453191267,34,33,NAA,BN,NE_SnBay
NE Suisun,10,9/9/2012,0.313114603,0.323055528,0.061895992,0.973255513,1,0.836503741,7.46871181,20.86643494,0.46264001,36,35,NAA,BN,NE_SnBay
NE Suisun,10,9/23/2012,0.31830878,0.31830878,0.026051085,1,1,0.811183903,7.925671512,19.48132287,0.45595562,38,37,NAA,BN,NE_SnBay
NE Suisun,10,10/7/2012,0.292168056,0.292168056,0.001262136,1,1,0.689515681,9.209854998,19.46730632,0.45245625,40,39,NAA,BN,NE_SnBay
NE Suisun,10,10/21/2012,0.267095813,0.267095813,6.03E-05,1,1,0.6136169,9.867958047,18.9736023,0.4782135,42,41,NAA,BN,NE_SnBay
NE Suisun,10,11/4/2012,0.284296921,0.284296921,0,1,1,0.66313266,10.34371701,17.82887829,0.440904315,44,43,NAA,BN,NE_SnBay
NE Suisun,10,11/18/2012,0.269900614,0.269900614,7.57E-06,1,1,0.685443965,10.54995971,16.14825396,0.49651829,46,45,NAA,BN,NE_SnBay
NW Suisun,11,7/15/2012,0.156277406,0.382104046,0.20492395,0.636646222,0.999008198,0.982543687,7.819125374,21.02653141,0.497953445,28,27,NAA,BN,NW_SnBay
NW Suisun,11,7/29/2012,0.360193609,0.58634132,0.446055932,0.757584886,0.998005493,0.970316449,7.205299651,20.69639006,0.457016817,30,29,NAA,BN,NW_SnBay
NW Suisun,11,8/12/2012,0.354710188,0.592557307,0.57622906,0.777272237,0.999862836,0.940231817,6.889613039,20.84215878,0.475323025,32,31,NAA,BN,NW_SnBay
NW Suisun,11,8/26/2012,0.283786067,0.361052053,0.230571585,0.857879734,1,0.944472478,8.53519402,20.61579024,0.446581521,34,33,NAA,BN,NW_SnBay
NW Suisun,11,9/9/2012,0.305195275,0.316891359,0.011513986,0.984159501,1,0.892686508,9.44857546,19.64990574,0.443542432,36,35,NAA,BN,NW_SnBay
NW Suisun,11,9/23/2012,0.308620034,0.308620034,0,1,1,0.833677802,10.29664827,18.29084462,0.429023508,38,37,NAA,BN,NW_SnBay
NW Suisun,11,10/7/2012,0.292793744,0.292793744,3.97E-05,1,1,0.730927438,11.33663875,18.4381345,0.405022349,40,39,NAA,BN,NW_SnBay
NW Suisun,11,10/21/2012,0.267986706,0.267986706,0.001598133,1,1,0.672050764,11.73438555,17.70697596,0.472547323,42,41,NAA,BN,NW_SnBay
NW Suisun,11,11/4/2012,0.274718131,0.274718131,0.000341507,1,1,0.647592507,11.8719334,16.13815805,0.406138526,44,43,NAA,BN,NW_SnBay
NW Suisun,11,11/18/2012,0.26829896,0.26829896,0.000293917,1,1,0.69218837,12.13875919,14.19016555,0.490867493,46,45,NAA,BN,NW_SnBay
SE Suisun,9,7/15/2012,0.176217637,0.484238835,0.554733666,0.401601562,0.999987176,0.923414215,6.196574783,22.0971545,0.872898175,28,27,NAA,BN,SE_SnBay
SE Suisun,9,7/29/2012,0.242521048,0.529654465,0.628000884,0.510634767,0.999195787,0.857143964,5.569095566,21.98129502,0.810730006,30,29,NAA,BN,SE_SnBay
SE Suisun,9,8/12/2012,0.27942038,0.496786183,0.630797194,0.617171326,1,0.791415173,5.594257203,21.88035102,0.848138418,32,31,NAA,BN,SE_SnBay
SE Suisun,9,8/26/2012,0.240778745,0.333108403,0.350199454,0.743660594,1,0.785379188,7.658186822,21.73190441,0.802155813,34,33,NAA,BN,SE_SnBay
SE Suisun,9,9/9/2012,0.249529321,0.252381222,0.220252844,0.99248532,1,0.72647716,8.210869974,21.01958447,0.808471956,36,35,NAA,BN,SE_SnBay
SE Suisun,9,9/23/2012,0.232531855,0.232531855,0.167947637,1,1,0.661259465,8.80166888,19.67390321,0.786106828,38,37,NAA,BN,SE_SnBay
SE Suisun,9,10/7/2012,0.197964799,0.197964799,0.061693823,1,1,0.564852976,10.06240134,19.55039423,0.773412139,40,39,NAA,BN,SE_SnBay
SE Suisun,9,10/21/2012,0.160169036,0.160169036,0.036615581,1,1,0.47811139,10.69736778,19.13916675,0.837194937,42,41,NAA,BN,SE_SnBay
SE Suisun,9,11/4/2012,0.183343631,0.183343631,0.024146105,1,1,0.529863371,10.97429266,18.03047992,0.768911492,44,43,NAA,BN,SE_SnBay
SE Suisun,9,11/18/2012,0.171167727,0.171167727,0.024773759,1,1,0.626045116,11.31128701,16.44820904,0.863755602,46,45,NAA,BN,SE_SnBay
SW Suisun,8,7/15/2012,0.111028711,0.136923152,0.006572166,0.859672313,1,0.853280252,12.84690358,21.51131567,1.037742355,28,27,NAA,BN,SW_SnBay
SW Suisun,8,7/29/2012,0.147908479,0.168137124,0.019414698,0.906999147,0.999996291,0.808451134,12.11223718,21.40514757,0.893206406,30,29,NAA,BN,SW_SnBay
SW Suisun,8,8/12/2012,0.133427668,0.147484887,0.020816157,0.936863347,1,0.784798243,12.11874703,21.33857587,0.962950207,32,31,NAA,BN,SW_SnBay
SW Suisun,8,8/26/2012,0.153973944,0.166297787,4.94E-06,0.943543929,1,0.752224248,14.38463941,21.32076546,0.867478488,34,33,NAA,BN,SW_SnBay
SW Suisun,8,9/9/2012,0.157055154,0.157092999,0,0.999864222,1,0.726240411,14.83483613,20.61087775,0.893111278,36,35,NAA,BN,SW_SnBay
SW Suisun,8,9/23/2012,0.164471544,0.164471544,0,1,1,0.668410421,15.80379908,19.48025755,0.856971406,38,37,NAA,BN,SW_SnBay
SW Suisun,8,10/7/2012,0.159711168,0.159711168,0,1,1,0.560692138,16.96471842,19.17292913,0.829964251,40,39,NAA,BN,SW_SnBay
SW Suisun,8,10/21/2012,0.12214698,0.12214698,0,1,1,0.529185593,17.26382904,18.9177213,0.960574568,42,41,NAA,BN,SW_SnBay
SW Suisun,8,11/4/2012,0.147443427,0.147443427,0,1,1,0.513139141,17.19395104,17.73551223,0.838604509,44,43,NAA,BN,SW_SnBay
SW Suisun,8,11/18/2012,0.107470845,0.107470845,0,1,1,0.536285476,17.94634874,16.20062697,1.039532104,46,45,NAA,BN,SW_SnBay
Sacramento River,1,7/15/2012,0.215601375,0.434467871,1,0.649545177,0.988959982,0.01147612,0.046216902,21.8059284,0.594375672,28,27,NAA,BN,SacR
Sacramento River,1,7/29/2012,0.280465356,0.452866899,1,0.773833155,0.990658658,0.049815096,0.045551125,21.39968872,0.590500404,30,29,NAA,BN,SacR
Sacramento River,1,8/12/2012,0.228754336,0.410622174,1,0.763391159,0.988906492,0.003942457,0.045554011,21.52897351,0.590349573,32,31,NAA,BN,SacR
Sacramento River,1,8/26/2012,0.156004858,0.40852936,1,0.448997927,0.986592224,0.001934498,0.049212289,22.1538065,0.528750625,34,33,NAA,BN,SacR
Sacramento River,1,9/9/2012,0.363112233,0.419226423,1,0.951794136,0.997906007,0.012869126,0.049698415,20.71360208,0.538010131,36,35,NAA,BN,SacR
Sacramento River,1,9/23/2012,0.393036699,0.413287451,1,0.971455482,0.999750222,0.00042321,0.063361203,20.89265103,0.46006901,38,37,NAA,BN,SacR
Sacramento River,1,10/7/2012,0.40963652,0.413300339,1,0.989591664,1,0.000195416,0.066329721,20.43124543,0.45919723,40,39,NAA,BN,SacR
Sacramento River,1,10/21/2012,0.410406245,0.410406245,1,1,1,0.000203343,0.060444751,18.40034689,0.473037467,42,41,NAA,BN,SacR
Sacramento River,1,11/4/2012,0.413044761,0.413044761,1,1,1,0,0.061118672,16.05491718,0.454799774,44,43,NAA,BN,SacR
Sacramento River,1,11/18/2012,0.443709595,0.443709595,1,1,1,0.063421725,0.067214894,14.55337687,0.477245615,46,45,NAA,BN,SacR
South Delta,4,7/15/2012,0.009003389,0.10461662,1,0.013246762,0.184835492,0.133230861,0.140401535,25.06687576,0.277758701,28,27,NAA,BN,S_Delta
South Delta,4,7/29/2012,0.003196489,0.083302036,1,0.004809196,0.132769419,0.163985967,0.155470052,25.22796852,0.265109639,30,29,NAA,BN,S_Delta
South Delta,4,8/12/2012,0.001502547,0.0501342,1,0.00307073,0.081138347,0.124374496,0.153713846,25.46028222,0.271483928,32,31,NAA,BN,S_Delta
South Delta,4,8/26/2012,0.001216684,0.042591008,1,0.002483242,0.069898544,0.112249288,0.172338782,25.7058484,0.26182361,34,33,NAA,BN,S_Delta
South Delta,4,9/9/2012,0.022590637,0.311793841,1,0.037699617,0.630065292,0.094686669,0.216386479,23.77536043,0.262787545,36,35,NAA,BN,S_Delta
South Delta,4,9/23/2012,0.146010646,0.524924151,1,0.204760743,0.845778493,0.256433374,0.241862213,22.8892273,0.227210787,38,37,NAA,BN,S_Delta
South Delta,4,10/7/2012,0.109889688,0.406543719,1,0.232470892,0.924787551,0.03359689,0.261446306,22.61108164,0.232525895,40,39,NAA,BN,S_Delta
South Delta,4,10/21/2012,0.409508918,0.423709883,1,0.969612557,0.999982162,0.020803692,0.275676257,20.19286575,0.245507436,42,41,NAA,BN,S_Delta
South Delta,4,11/4/2012,0.552483787,0.552483787,1,1,1,0.203806323,0.277182303,17.83715852,0.23434745,44,43,NAA,BN,S_Delta
South Delta,4,11/18/2012,0.465703392,0.465703392,1,1,1,0.069185838,0.31413534,15.82798799,0.253704105,46,45,NAA,BN,S_Delta
Suisun Marsh,5,7/15/2012,0.403951886,0.897401917,0.916205253,0.474243998,0.968691911,0.929761865,3.164135191,21.58868216,0.369850416,28,27,NAA,BN,SnMarsh
Suisun Marsh,5,7/29/2012,0.511337849,0.915256733,0.961902802,0.588824506,0.982910986,0.87455609,2.711006943,21.2363275,0.332276293,30,29,NAA,BN,SnMarsh
Suisun Marsh,5,8/12/2012,0.496540632,0.902150737,0.999685865,0.544469642,0.975841967,0.836357372,2.42882244,21.45550163,0.359139957,32,31,NAA,BN,SnMarsh
Suisun Marsh,5,8/26/2012,0.582850326,0.827976272,0.942017394,0.702904619,0.979477633,0.811518104,3.039770707,21.16267434,0.328020044,34,33,NAA,BN,SnMarsh
Suisun Marsh,5,9/9/2012,0.704621472,0.739638878,0.833240972,0.933714898,1,0.764503045,3.832423832,20.24808121,0.342453201,36,35,NAA,BN,SnMarsh
Suisun Marsh,5,9/23/2012,0.623605806,0.623606164,0.722734503,0.999999521,1,0.722508798,4.803203877,19.02899847,0.328713181,38,37,NAA,BN,SnMarsh
Suisun Marsh,5,10/7/2012,0.545139113,0.547162783,0.621525916,0.992467154,1,0.708985243,5.863473364,19.2112508,0.319277945,40,39,NAA,BN,SnMarsh
Suisun Marsh,5,10/21/2012,0.611798248,0.611798248,0.611558134,1,1,0.709593791,5.982248131,18.28143639,0.356307464,42,41,NAA,BN,SnMarsh
Suisun Marsh,5,11/4/2012,0.621016541,0.621016541,0.69003729,1,1,0.635762099,6.174588182,16.77662472,0.312677214,44,43,NAA,BN,SnMarsh
Suisun Marsh,5,11/18/2012,0.659737009,0.659737009,0.702902028,1,1,0.710360503,6.146956561,14.94889407,0.365814642,46,45,NAA,BN,SnMarsh
Yolo Bypass,0,7/15/2012,0.077639538,0.270524892,1,0.121684293,0.558593882,0.243318733,0.081459887,23.72891833,0.232218121,28,27,NAA,BN,Yolo
Yolo Bypass,0,7/29/2012,0.103102774,0.290696289,1,0.176533553,0.636377866,0.22896985,0.076592432,23.37929471,0.2215126,30,29,NAA,BN,Yolo
Yolo Bypass,0,8/12/2012,0.068329296,0.245284094,1,0.110691909,0.535971076,0.220979053,0.074047792,23.83393668,0.222350486,32,31,NAA,BN,Yolo
Yolo Bypass,0,8/26/2012,0.068994808,0.255714109,1,0.113535803,0.562103016,0.20288782,0.072714327,23.98616746,0.216684498,34,33,NAA,BN,Yolo
Yolo Bypass,0,9/9/2012,0.208516077,0.398066052,1,0.387545236,0.815203711,0.207809698,0.07377362,22.25971268,0.2217108,36,35,NAA,BN,Yolo
Yolo Bypass,0,9/23/2012,0.291858085,0.418368642,1,0.613005747,0.877721615,0.215533325,0.078959973,21.46182479,0.210473514,38,37,NAA,BN,Yolo
Yolo Bypass,0,10/7/2012,0.292482538,0.414444418,1,0.676484015,0.902816293,0.192888428,0.085547741,21.31739168,0.208987723,40,39,NAA,BN,Yolo
Yolo Bypass,0,10/21/2012,0.41507188,0.488853015,1,0.899619607,0.959858595,0.24997978,0.084293665,19.3698375,0.222310098,42,41,NAA,BN,Yolo
Yolo Bypass,0,11/4/2012,0.507137467,0.539054304,1,0.972409694,0.998274571,0.25091137,0.08378058,17.07173911,0.205286741,44,43,NAA,BN,Yolo
Yolo Bypass,0,11/18/2012,0.538223076,0.538224673,1,0.999998009,1,0.209774108,0.094004856,14.99142906,0.227579284,46,45,NAA,BN,Yolo
Confluence,6,7/15/2015,0.017273253,0.440664694,0.531604798,0.075611949,0.988661232,0.708517462,6.204818553,22.72107943,0.545530155,29,28,NAA,C,Confl
Confluence,6,7/29/2015,0.008556597,0.33034053,0.486323939,0.040014446,0.826521547,0.656190046,6.377542221,23.45314424,0.51749054,31,30,NAA,C,Confl
Confluence,6,8/12/2015,0.008077189,0.310073689,0.387143463,0.040284245,0.879108103,0.633083877,6.835463628,23.4351363,0.544645887,33,32,NAA,C,Confl
Confluence,6,8/26/2015,0.010304008,0.272212052,0.376590019,0.061173196,0.77962881,0.551654308,6.841119357,23.33354082,0.508316728,35,34,NAA,C,Confl
Confluence,6,9/9/2015,0.010771661,0.324920554,0.389377907,0.057329219,0.975607579,0.511292627,6.830239149,23.07296999,0.52674652,37,36,NAA,C,Confl
Confluence,6,9/23/2015,0.014314619,0.279063618,0.292748174,0.080602643,0.921982275,0.474157086,7.54873112,22.94040663,0.487640404,39,38,NAA,C,Confl
Confluence,6,10/7/2015,0.157223033,0.294950097,0.323704703,0.575457585,0.999999806,0.454803267,7.319018833,21.89621847,0.540563787,41,40,NAA,C,Confl
Confluence,6,10/21/2015,0.251242511,0.298225879,0.310543382,0.877947763,1,0.411260378,7.316720567,21.3807066,0.478594575,43,42,NAA,C,Confl
Confluence,6,11/4/2015,0.276504065,0.276504065,0.311869285,1,1,0.442029468,7.295151125,20.14928802,0.550554627,45,44,NAA,C,Confl
Confluence,6,11/18/2015,0.369092366,0.369092366,0.416615292,1,1,0.566011324,6.726495569,16.32497664,0.514528037,47,46,NAA,C,Confl
East Delta,2,7/15/2015,0.000464448,0.013659798,1,0.00225031,0.050860434,0.000402668,0.093375554,25.79187202,0.203187305,29,28,NAA,C,E_Delta
East Delta,2,7/29/2015,8.55E-05,0.002091216,1,0.000410647,0.009405685,0.000221688,0.091131437,25.92752257,0.196197929,31,30,NAA,C,E_Delta
East Delta,2,8/12/2015,2.02E-05,0.001785372,1,9.38E-05,0.008021092,9.10E-05,0.094135705,25.75746107,0.202905842,33,32,NAA,C,E_Delta
East Delta,2,8/26/2015,2.31E-05,0.001803885,1,0.000103311,0.008330874,0.00010631,0.093536951,25.77836813,0.190964143,35,34,NAA,C,E_Delta
East Delta,2,9/9/2015,0.000593495,0.045505824,1,0.002551954,0.127432753,0.005741605,0.094806152,25.11435259,0.200853461,37,36,NAA,C,E_Delta
East Delta,2,9/23/2015,0.000660383,0.172296425,1,0.002407325,0.374959815,0.162065565,0.095649934,24.2972221,0.191526349,39,38,NAA,C,E_Delta
East Delta,2,10/7/2015,0.005524098,0.349858074,1,0.023596951,0.848690729,0.000100422,0.097877381,23.27289842,0.216593805,41,40,NAA,C,E_Delta
East Delta,2,10/21/2015,0.056965926,0.378534725,1,0.188169508,0.90648797,0.000156822,0.108127758,22.90925654,0.188818034,43,42,NAA,C,E_Delta
East Delta,2,11/4/2015,0.474379421,0.506081522,1,0.940824973,1,0.106781536,0.115572369,20.35766403,0.216099972,45,44,NAA,C,E_Delta
East Delta,2,11/18/2015,0.423353031,0.423353031,1,1,1,0.002567535,0.103310268,14.48584413,0.189903106,47,46,NAA,C,E_Delta
Lower Sacramento River,3,7/15/2015,0.013114254,0.465290516,0.941097882,0.050381768,0.699815598,0.55324939,3.710383308,23.44634753,0.47950725,29,28,NAA,C,SacR_low
Lower Sacramento River,3,7/29/2015,0.004518955,0.231032913,0.9399779,0.031965288,0.40033665,0.478926431,3.714745635,24.07939665,0.461397401,31,30,NAA,C,SacR_low
Lower Sacramento River,3,8/12/2015,0.005542236,0.256552534,0.908185059,0.035437966,0.480306896,0.443980999,4.201872476,23.95086083,0.483719255,33,32,NAA,C,SacR_low
Lower Sacramento River,3,8/26/2015,0.008900543,0.239288063,0.922406894,0.042438896,0.443628467,0.411894702,4.115776507,23.96748612,0.452647566,35,34,NAA,C,SacR_low
Lower Sacramento River,3,9/9/2015,0.004831434,0.332476549,0.911088607,0.034993895,0.605713595,0.386582774,4.187908447,23.65904245,0.473849661,37,36,NAA,C,SacR_low
Lower Sacramento River,3,9/23/2015,0.007599809,0.375870875,0.872762814,0.042844065,0.708057564,0.344889521,4.428234856,23.4003024,0.445701163,39,38,NAA,C,SacR_low
Lower Sacramento River,3,10/7/2015,0.11793874,0.539498036,0.876581894,0.275617226,0.999471136,0.314929424,4.47342918,22.33435059,0.485861336,41,40,NAA,C,SacR_low
Lower Sacramento River,3,10/21/2015,0.253233952,0.560334258,0.88381763,0.507313978,0.999998362,0.313335916,4.383746472,21.79400498,0.431278112,43,42,NAA,C,SacR_low
Lower Sacramento River,3,11/4/2015,0.553949278,0.553956193,0.875601249,0.999954238,1,0.328554305,4.534797168,20.3069529,0.488518699,45,44,NAA,C,SacR_low
Lower Sacramento River,3,11/18/2015,0.66969355,0.66969355,0.921524804,1,1,0.458712786,4.03751924,16.20504362,0.453670691,47,46,NAA,C,SacR_low
